,size,url
33,2.889936e-18,http://tds.secoora.org/thredds/dodsC/lbhmc.2ndave.pier.nc
1508,2.8873080000000004e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_20070419_TS.nc
421,2.872112e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/A01/Accelerometer/HistoricRealtime/Agg.ncml
1530,2.857096e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_L_662_20101003_TS.nc
1558,2.857096e-18,http://www.cencoos.org/thredds/dodsC/gliders/bloomex/OS_Glider_L_662_20101003_TS.nc
24,2.76504e-18,http://tds.secoora.org/thredds/dodsC/fldep.bingslanding..nc
31,2.7212159999999997e-18,http://tds.secoora.org/thredds/dodsC/fldep.tolomatoriver..nc
1541,2.702752e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_L_662_20131125_TS.nc
486,2.680488e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/CTD50m/HistoricRealtime/Agg.ncml
489,2.677584e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/CTD180m/HistoricRealtime/Agg.ncml
488,2.67732e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/CTD150m/HistoricRealtime/Agg.ncml
1522,2.676432e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_BENEX_20110927_TS.nc
487,2.622216e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/CTD100m/HistoricRealtime/Agg.ncml
447,2.6110239999999997e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/F01/Accelerometer/HistoricRealtime/Agg.ncml
131,2.590572e-18,http://oos.soest.hawaii.edu/thredds/dodsC/pacioos/nss/ns09agg
424,2.5489920000000005e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/A01/OPTICS_S3m/HistoricRealtime/Agg.ncml
1532,2.5144279999999997e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_L_662_20110511_TS.nc
484,2.476352e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/Accelerometer/HistoricRealtime/Agg.ncml
483,2.397528e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/Aanderaa/HistoricRealtime/Agg.ncml
485,2.380104e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/N01/CTD20m/HistoricRealtime/Agg.ncml
1544,2.3021520000000003e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_L_662_20140923_TS.nc
1081,2.2954000000000005e-18,http://thredds.cdip.ucsd.edu/thredds/dodsC/cdip/archive/099p1/099p1_historic.nc
10,2.28872e-18,http://tds.secoora.org/thredds/dodsC/cormp.ilm3.buoy.nc
45,2.0771199999999994e-18,http://tds.secoora.org/thredds/dodsC/usf.shp.ngwlms.nc
1543,2.0439600000000003e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_L_662_20140605_TS.nc
460,2.0059200000000005e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/J02/CTD1m/HistoricRealtime/Agg.ncml
470,1.98198e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/M01/Accelerometer/HistoricRealtime/Agg.ncml
29,1.9608840000000002e-18,http://tds.secoora.org/thredds/dodsC/fldep.poncedeleonsouth..nc
207,1.822128e-18,http://sccoos-obs0.ucsd.edu/thredds/dodsC/MSS/SIO/SIO.ncml
27,1.815156e-18,http://tds.secoora.org/thredds/dodsC/fldep.melbourne..nc
26,1.814796e-18,http://tds.secoora.org/thredds/dodsC/fldep.gordonriverinlet..nc
425,1.77972e-18,http://www.neracoos.org/thredds/dodsC/UMO/DSG/SOS/A01/OPTODE51m/HistoricRealtime/Agg.ncml
46,1.741344e-18,http://tds.secoora.org/thredds/dodsC/usf.tas.ngwlms.nc
1545,1.7321439999999997e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_NPS_G29_20120524_TS.nc
158,1.7257320000000002e-18,http://oos.soest.hawaii.edu/thredds/dodsC/hioos/glider/sg139_3_agg
1526,1.7213320000000002e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_L_66_20100714_TS.nc
1539,1.679664e-18,http://www.cencoos.org/thredds/dodsC/gliders/Line66/OS_Glider_L_662_20130711_TS.nc
41,1.66464e-18,http://tds.secoora.org/thredds/dodsC/usf.bcp.ngwlms.nc
43,1.6639999999999998e-18,http://tds.secoora.org/thredds/dodsC/usf.fhp.ngwlms.nc
575,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140807_1200.nc
588,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140814_0000.nc
587,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140813_1200.nc
586,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140813_0000.nc
585,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140812_1200.nc
584,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140812_0000.nc
583,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140811_1200.nc
589,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140814_1200.nc
582,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140811_0000.nc
581,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140810_1200.nc
580,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140810_0000.nc
579,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140809_1200.nc
578,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140809_0000.nc
577,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140808_1200.nc
576,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140808_0000.nc
567,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140803_1200.nc
574,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140807_0000.nc
573,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140806_1200.nc
572,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140806_0000.nc
571,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140805_1200.nc
570,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140805_0000.nc
569,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140804_1200.nc
568,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140804_0000.nc
566,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140803_0000.nc
565,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140802_1200.nc
564,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140802_0000.nc
563,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140801_1200.nc
562,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140801_0000.nc
561,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140731_1200.nc
591,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140815_1200.nc
590,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140815_0000.nc
608,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140824_0000.nc
592,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140816_0000.nc
593,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140816_1200.nc
622,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140831_0000.nc
621,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140830_1200.nc
620,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140830_0000.nc
619,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140829_1200.nc
618,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140829_0000.nc
617,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140828_1200.nc
616,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140828_0000.nc
615,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140827_1200.nc
614,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140827_0000.nc
613,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140826_1200.nc
612,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140826_0000.nc
611,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140825_1200.nc
610,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140825_0000.nc
609,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140824_1200.nc
559,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140730_1200.nc
607,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140823_1200.nc
606,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140823_0000.nc
605,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140822_1200.nc
604,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140822_0000.nc
603,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140821_1200.nc
602,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140821_0000.nc
601,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140820_1200.nc
600,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140820_0000.nc
599,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140819_1200.nc
598,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140819_0000.nc
597,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140818_1200.nc
596,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140818_0000.nc
595,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140817_1200.nc
594,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140817_0000.nc
560,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140731_0000.nc
541,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140721_1200.nc
558,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140730_0000.nc
524,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140712_1200.nc
522,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140711_1200.nc
521,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140711_0000.nc
520,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140710_1200.nc
519,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140710_0000.nc
518,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140709_1200.nc
517,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140709_0000.nc
516,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140708_1200.nc
515,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140708_0000.nc
514,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140707_1200.nc
513,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140707_0000.nc
512,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140706_1200.nc
511,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140706_0000.nc
510,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140705_1200.nc
509,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140705_0000.nc
508,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140704_1200.nc
507,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140704_0000.nc
506,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140703_1200.nc
505,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140703_0000.nc
504,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140702_0000.nc
503,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140701_1200.nc
502,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140630_1200.nc
501,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140630_0000.nc
500,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140629_1200.nc
499,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140629_0000.nc
498,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140628_1200.nc
497,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140628_0000.nc
496,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140627_1200.nc
495,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140627_0000.nc
494,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/GulfOfMaine.nc
523,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140712_0000.nc
525,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140713_0000.nc
557,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140729_1200.nc
526,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140713_1200.nc
556,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140729_0000.nc
555,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140728_1200.nc
553,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140727_1200.nc
552,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140727_0000.nc
551,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140726_1200.nc
550,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140726_0000.nc
549,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140725_1200.nc
548,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140725_0000.nc
547,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140724_1200.nc
546,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140724_0000.nc
545,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140723_1200.nc
544,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140723_0000.nc
543,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140722_1200.nc
542,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140722_0000.nc
624,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140901_0000.nc
540,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140721_0000.nc
539,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140720_1200.nc
538,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140720_0000.nc
537,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140719_1200.nc
536,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140719_0000.nc
535,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140718_1200.nc
534,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140718_0000.nc
533,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140717_1200.nc
532,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140716_1200.nc
531,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140716_0000.nc
530,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140715_1200.nc
529,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140715_0000.nc
528,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140714_1200.nc
527,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140714_0000.nc
623,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140831_1200.nc
554,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140728_0000.nc
625,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20140901_1200.nc
727,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141023_1200.nc
729,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141024_1200.nc
730,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141025_0000.nc
731,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141026_0000.nc
732,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141026_1200.nc
733,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141027_0000.nc
734,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141027_1200.nc
735,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141029_1200.nc
736,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141030_0000.nc
737,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141030_1200.nc
738,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141031_0000.nc
739,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141031_1200.nc
740,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141101_0000.nc
741,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141101_1200.nc
742,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141102_0000.nc
743,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141102_1200.nc
744,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141103_0000.nc
745,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141103_1200.nc
728,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141024_0000.nc
726,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141023_0000.nc
706,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141013_0000.nc
725,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141022_1200.nc
708,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141014_0000.nc
709,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141014_1200.nc
710,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141015_0000.nc
711,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141015_1200.nc
712,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141016_0000.nc
713,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141016_1200.nc
714,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141017_0000.nc
715,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141017_1200.nc
716,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141018_0000.nc
717,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141018_1200.nc
718,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141019_0000.nc
719,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141019_1200.nc
720,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141020_0000.nc
721,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141020_1200.nc
722,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141021_0000.nc
723,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141021_1200.nc
724,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141022_0000.nc
746,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141104_0000.nc
747,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141104_1200.nc
748,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141105_0000.nc
749,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141105_1200.nc
769,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141117_0000.nc
770,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141117_1200.nc
771,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141118_0000.nc
772,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141118_1200.nc
773,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141119_0000.nc
774,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141119_1200.nc
775,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141124_0000.nc
776,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141125_0000.nc
777,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141125_1200.nc
778,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141126_1200.nc
780,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141127_1200.nc
781,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141128_0000.nc
782,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141128_1200.nc
783,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141129_0000.nc
784,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141129_1200.nc
785,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141130_0000.nc
786,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141130_1200.nc
768,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141116_1200.nc
767,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141116_0000.nc
766,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141115_1200.nc
757,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141109_1200.nc
750,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141106_0000.nc
751,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141106_1200.nc
752,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141107_0000.nc
753,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141107_1200.nc
754,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141108_0000.nc
755,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141108_1200.nc
756,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141109_0000.nc
758,1.633406e-18,http://www.neracoos.org/thredds/dodsC/WW3/Historical/GulfOfMaine_20141110_1200.nc
